TimeStep,Context,qd_norm,tau_actual_norm,tau_planned_norm,p_norm,r_norm,residual_raw,residual_clipped,EWMA_Fast,EWMA_Slow,EWMA_Delta,Threshold,Attack_Flag
22350,0,3.37192,147.531,14.2101,1.38952,106.057,106.057,100,75.5118,70.1793,5.33252,106.22,0
22351,0,3.43102,198.233,14.1537,1.20443,76.0192,76.0192,76.0192,75.6133,70.1852,5.42815,106.22,0
22352,0,3.58538,85.89,14.0411,1.47473,73.5119,73.5119,73.5119,75.193,70.1885,5.00455,106.22,0
22353,0,3.01236,78.7743,13.999,1.25721,49.8533,49.8533,49.8533,70.1251,70.1682,0.0430646,106.22,0
22354,0,3.70483,147.836,13.9289,1.48304,84.5855,84.5855,84.5855,73.0172,70.1826,2.8346,106.22,0
22355,0,3.151,108.689,13.8729,1.28674,56.4183,56.4183,56.4183,69.6974,70.1688,0.471414,106.22,0
22356,0,3.33071,165.959,13.817,1.40109,84.7938,84.7938,84.7938,72.7167,70.1834,2.53324,106.22,0
22357,0,1.31246,135.871,13.7752,1.43486,51.2788,51.2788,51.2788,68.4291,70.1645,1.73543,106.22,0
22358,0,3.74736,120.063,13.7473,1.51938,63.3399,63.3399,63.3399,67.4113,70.1577,2.74644,106.22,0
22359,0,3.38623,76.6382,13.6916,1.23034,53.7568,53.7568,53.7568,64.6804,70.1413,5.46093,106.22,0
22360,0,2.58584,179.643,13.6222,1.52758,82.532,82.532,82.532,68.2507,70.1537,1.90299,106.22,0
22361,0,3.81761,107.766,13.6083,1.50905,83.2749,83.2749,83.2749,71.2555,70.1668,1.08873,106.22,0
22362,0,2.92035,180.869,13.5668,1.29188,76.0646,76.0646,76.0646,72.2174,70.1727,2.04464,106.22,0
22363,0,2.37333,182.561,13.5114,1.51914,82.4563,82.4563,82.4563,74.2652,70.185,4.08016,106.22,0
22364,0,1.78454,105.394,13.4838,1.35501,63.5424,63.5424,63.5424,72.1206,70.1784,1.94224,106.22,0
22365,0,4.1437,105.394,13.4838,1.23815,77.5171,77.5171,77.5171,73.1999,70.1857,3.01421,106.22,0
22366,0,4.1717,105.394,13.4838,1.30375,87.1145,87.1145,87.1145,75.9828,70.2026,5.7802,106.22,0
22367,0,4.34876,105.394,13.4838,1.43713,93.0488,93.0488,93.0488,79.396,70.2255,9.17055,106.22,0
22368,0,4.71418,105.394,13.4838,1.58976,96.3607,96.3607,96.3607,82.7889,70.2516,12.5373,106.22,0
22369,0,4.76921,260.624,48.7461,1.66988,107.408,107.408,100,86.2312,70.2813,15.9498,106.22,0
22370,0,4.2542,312.862,13.3259,1.62899,193.383,193.383,100,88.9849,70.3111,18.6739,106.22,0
22371,0,2.38288,89.9271,13.2021,1.3554,76.6551,76.6551,76.6551,86.519,70.3174,16.2015,106.22,0
22372,0,3.75836,71.2204,13.0993,1.4088,54.465,54.465,54.465,80.1082,70.3016,9.80661,106.22,0
22373,0,2.98515,147.451,13.0174,1.15518,80.0687,80.0687,80.0687,80.1003,70.3113,9.78895,106.22,0
22374,0,3.73499,102.726,12.9562,1.4308,48.4963,48.4963,48.4963,73.7795,70.2895,3.48996,106.22,0
22375,0,3.37591,103.64,12.8545,1.07068,64.2017,64.2017,64.2017,71.8639,70.2834,1.5805,106.22,0
22376,0,3.73591,68.1213,12.7937,1.45786,30.6249,30.6249,30.6249,63.6161,70.2438,6.62764,106.22,0
22377,0,2.224,76.2174,12.7533,1.2777,44.5969,44.5969,44.5969,59.8123,70.2181,10.4058,106.22,0
22378,0,3.2979,92.336,12.7129,1.12315,54.5688,54.5688,54.5688,58.7636,70.2025,11.4389,106.22,0
22379,0,3.68169,100.886,12.6325,1.50723,42.6687,42.6687,42.6687,55.5446,70.1749,14.6303,106.22,0
22380,0,3.3815,86.435,12.5324,1.28424,52.1256,52.1256,52.1256,54.8608,70.1569,15.2961,106.22,0
22381,0,3.3042,211.783,12.4726,1.48535,113.348,113.348,100,63.8886,70.1867,6.29809,106.22,0
22382,0,3.42696,115.943,12.3734,1.21929,64.7038,64.7038,64.7038,64.0517,70.1812,6.12957,106.22,0
22383,0,3.47095,102.042,12.2748,1.50096,50.3844,50.3844,50.3844,61.3182,70.1614,8.84322,106.22,0
22384,0,2.5155,151.767,12.1572,1.45355,73.2182,73.2182,73.2182,63.6982,70.1645,6.4663,106.22,0
22385,0,2.45758,102.769,12.0406,1.31015,75.2383,75.2383,75.2383,66.0062,70.1696,4.16335,106.22,0
22386,0,2.99086,237.792,11.9634,1.5637,114.732,114.732,100,72.805,70.1994,2.60557,106.22,0
22387,0,2.52713,111.957,11.8866,1.35186,54.6502,54.6502,54.6502,69.174,70.1839,1.00984,106.22,0
22388,0,3.75337,253.616,11.7913,1.64543,131.318,131.318,100,75.3392,70.2137,5.12554,106.22,0
22389,0,1.86314,122.897,11.7156,1.43752,59.2882,59.2882,59.2882,72.129,70.2028,1.92626,106.22,0
22390,0,3.11748,197.173,11.6403,1.54431,111.491,111.491,100,77.7032,70.2325,7.47066,106.22,0
22391,0,2.17973,113.153,11.6029,1.48386,56.8398,56.8398,56.8398,73.5305,70.2192,3.31136,106.22,0
22392,0,2.44071,223.784,11.5099,1.49418,121.631,121.631,100,78.8244,70.2489,8.57548,106.22,0
22393,0,2.86521,114.187,11.4729,1.56122,50.651,50.651,50.651,73.1897,70.2293,2.9604,106.22,0
22394,0,3.64192,99.4023,11.4544,1.41005,74.4328,74.4328,74.4328,73.4384,70.2335,3.20482,106.22,0
22395,0,3.79902,226.655,11.381,1.45036,146.426,146.426,100,78.7507,70.2633,8.48738,106.22,0
22396,0,3.15344,120.742,11.3263,1.54919,54.914,54.914,54.914,73.9834,70.248,3.73539,106.22,0
22397,0,3.44578,188.731,11.2358,1.61003,106.428,106.428,100,79.1867,70.2777,8.90897,106.22,0
22398,0,2.82724,83.1712,11.1462,1.42991,77.8568,77.8568,77.8568,78.9207,70.2853,8.63542,106.22,0
22399,0,3.76828,104.803,11.0753,1.62256,57.8093,57.8093,57.8093,74.6984,70.2728,4.42562,106.22,0
22400,0,1.79579,164.921,10.9874,1.46977,89.6536,89.6536,89.6536,77.6895,70.2922,7.39727,106.22,0
22401,0,3.76418,94.2632,10.9352,1.63939,47.9489,47.9489,47.9489,71.7414,70.2699,1.47151,106.22,0
22402,0,3.46305,208.561,10.8489,1.57751,109.819,109.819,100,77.3931,70.2996,7.09351,106.22,0
22403,0,3.23726,111.861,10.7468,1.5105,112.746,112.746,100,81.9145,70.3293,11.5852,106.22,0
22404,0,3.88975,112.195,10.6796,1.63876,58.9857,58.9857,58.9857,77.3287,70.3179,7.01078,106.22,0
22405,0,3.83981,103.626,10.6463,1.51401,71.0366,71.0366,71.0366,76.0703,70.3187,5.75164,106.22,0
22406,0,4.06418,245.153,10.5638,1.55595,130.606,130.606,100,80.8562,70.3483,10.5079,106.22,0
22407,0,3.70593,76.1397,10.5311,1.72102,58.6382,58.6382,58.6382,76.4126,70.3366,6.076,106.22,0
22408,0,1.79504,94.786,10.4986,1.70045,70.4584,70.4584,70.4584,75.2218,70.3367,4.88503,106.22,0
22409,0,3.60709,133.876,10.4502,1.38376,100.164,100.164,100,80.1774,70.3664,9.81101,106.22,0
22410,0,3.67858,88.0256,10.4022,1.80188,44.4698,44.4698,44.4698,73.0359,70.3405,2.69539,106.22,0
22411,0,3.91721,123.295,10.3233,1.854,68.7267,68.7267,68.7267,72.1741,70.3389,1.83516,106.22,0
22412,0,3.17349,109.762,10.2765,1.47598,68.5209,68.5209,68.5209,71.4434,70.3371,1.10634,106.22,0
22413,0,2.13648,173.619,10.1844,1.74719,86.0703,86.0703,86.0703,74.3688,70.3528,4.01597,106.22,0
22414,0,1.92118,136.298,10.1091,1.56344,72.1109,72.1109,72.1109,73.9172,70.3546,3.56264,106.22,0
22415,0,3.81184,95.6457,10.0352,1.43933,82.0557,82.0557,82.0557,75.5449,70.3663,5.17864,106.22,0
22416,0,3.75399,175.734,10.0061,1.91432,102.211,102.211,100,80.4359,70.3959,10.04,106.22,0
22417,0,3.61969,79.1797,9.86368,1.47171,100.227,100.227,100,84.3487,70.4255,13.9232,106.22,0
22418,0,3.64872,152.923,9.79471,1.88327,59.556,59.556,59.556,79.3902,70.4146,8.97556,106.22,0
22419,0,3.96792,177.429,9.74065,1.46002,101.334,101.334,100,83.5122,70.4442,13.0679,106.22,0
22420,0,3.69243,58.7448,9.70076,1.93498,51.3816,51.3816,51.3816,77.0861,70.4252,6.66088,106.22,0
22421,0,1.8642,169.598,9.64847,1.76305,74.0812,74.0812,74.0812,76.4851,70.4288,6.05625,106.22,0
22422,0,2.1222,182.807,9.60994,1.63565,89.2762,89.2762,89.2762,79.0433,70.4477,8.59563,106.22,0
22423,0,2.24327,172.077,9.54703,1.88254,71.9843,71.9843,71.9843,77.6315,70.4492,7.18229,106.22,0
22424,0,4.0528,91.8335,9.53465,1.5475,62.2468,62.2468,62.2468,74.5546,70.441,4.11355,106.22,0
22425,0,3.3223,133.88,9.47377,1.92313,74.9949,74.9949,74.9949,74.6426,70.4456,4.19707,106.22,0
22426,0,3.23301,172.525,9.43807,1.89127,112.997,112.997,100,79.7141,70.4751,9.23899,106.22,0
22427,0,3.5422,158.596,9.39145,1.63027,88.6152,88.6152,88.6152,81.4943,70.4933,11.0011,106.22,0
22428,0,2.18594,80.3511,9.34597,1.78408,47.0458,47.0458,47.0458,74.6046,70.4698,4.13482,106.22,0
22429,0,3.6868,156.029,9.27994,1.88413,79.5559,79.5559,79.5559,75.5949,70.4789,5.11599,106.22,0
22430,0,3.29397,170.17,9.20628,1.66125,111.544,111.544,100,80.4759,70.5084,9.96749,106.22,0
22431,0,3.75428,118.268,9.17586,1.88787,67.9564,67.9564,67.9564,77.972,70.5059,7.46614,106.22,0
22432,0,1.67777,167.811,9.12669,1.74287,104.486,104.486,100,82.3776,70.5354,11.8422,106.22,0
22433,0,2.71061,120.301,9.07949,1.67949,57.669,57.669,57.669,77.4359,70.5225,6.91338,106.22,0
22434,0,1.98999,217.869,9.03429,1.73772,117.856,117.856,100,81.9487,70.552,11.3967,106.22,0
22435,0,3.84469,118.136,9.00815,1.85574,57.5455,57.5455,57.5455,77.0681,70.539,6.52909,106.22,0
22436,0,3.36072,136.268,8.99112,1.65885,81.9584,81.9584,81.9584,78.0461,70.5504,7.49574,106.22,0
22437,0,3.91905,254.792,8.95807,1.73556,118.771,118.771,100,82.4369,70.5798,11.8571,106.22,0
22438,0,3.94228,121.347,8.93416,1.82204,67.0366,67.0366,67.0366,79.3568,70.5763,8.78054,106.22,0
22439,0,3.40168,157.242,8.91864,1.59548,97.9782,97.9782,97.9782,83.0811,70.6037,12.4774,106.22,0
22440,0,3.19117,205.254,8.88863,1.75037,90.035,90.035,90.035,84.4719,70.6231,13.8488,106.22,0
22441,0,1.96338,122.729,8.86701,1.74416,70.3082,70.3082,70.3082,81.6391,70.6228,11.0163,106.22,0
22442,0,2.2236,197.801,8.8394,1.61929,109.42,109.42,100,85.3113,70.6522,14.6591,106.22,0
22443,0,1.4809,131.183,8.80686,1.66094,72.0266,72.0266,72.0266,82.6544,70.6536,12.0008,106.22,0
22444,0,3.65529,97.8593,8.77072,1.66192,74.4316,74.4316,74.4316,81.0098,70.6573,10.3525,106.22,0
22445,0,2.96322,253.531,8.74307,1.45222,134.503,134.503,100,84.8079,70.6867,14.1212,106.22,0
22446,0,3.24219,105.071,8.72756,1.69365,70.9822,70.9822,70.9822,82.0427,70.687,11.3558,106.22,0
22447,0,2.73718,144.37,8.70354,1.41335,114.21,114.21,100,85.6342,70.7163,14.9179,106.22,0
22448,0,2.75203,106.143,8.67773,1.63688,59.3712,59.3712,59.3712,80.3816,70.7049,9.67665,106.22,0
22449,0,2.1874,155.096,8.66608,1.45982,99.8774,99.8774,99.8774,84.2808,70.7341,13.5466,106.22,0
22450,0,2.71854,106.479,8.65526,1.60961,72.7999,72.7999,72.7999,81.9846,70.7362,11.2484,106.22,0
22451,0,3.13046,138.555,8.64852,1.49077,89.6038,89.6038,89.6038,83.5084,70.755,12.7534,106.22,0
22452,0,4.00186,168.338,8.6391,1.40299,89.2744,89.2744,89.2744,84.6616,70.7736,13.8881,106.22,0
22453,0,2.94795,121.152,8.63053,1.71441,83.6048,83.6048,83.6048,84.4503,70.7864,13.6639,106.22,0
22454,0,3.56722,179.932,8.62528,1.81,88.9474,88.9474,88.9474,85.3497,70.8046,14.5451,106.22,0
22455,0,4.03501,189.17,8.61812,1.4742,111.838,111.838,100,88.2797,70.8338,17.446,106.22,0
22456,0,3.64309,81.2219,8.61181,1.83442,65.5886,65.5886,65.5886,83.7415,70.8285,12.913,106.22,0
22457,0,3.97331,155.586,8.60319,1.49557,121.848,121.848,100,86.9932,70.8577,16.1355,106.22,0
22458,0,3.21599,165.436,8.59694,1.7456,69.0304,69.0304,69.0304,83.4007,70.8559,12.5448,106.22,0
22459,0,3.00341,203.909,8.59258,1.79946,127.936,127.936,100,86.7205,70.885,15.8355,106.22,0
22460,0,3.74647,109.046,8.59156,1.598,117.663,117.663,100,89.3764,70.9141,18.4623,106.22,0
22461,0,3.7513,112.117,8.59291,1.82865,59.0378,59.0378,59.0378,83.3087,70.9022,12.4065,106.22,0
22462,0,3.76658,184.603,8.59571,1.61805,112.89,112.89,100,86.647,70.9313,15.7156,106.22,0
22463,0,2.6329,128.104,8.60002,1.82049,63.1814,63.1814,63.1814,81.9538,70.9236,11.0303,106.22,0
22464,0,3.35364,122.01,8.60425,1.65739,86.3863,86.3863,86.3863,82.8403,70.939,11.9013,106.22,0
22465,0,2.20764,175.695,8.6112,1.75297,81.272,81.272,81.272,82.5267,70.9494,11.5773,106.22,0
22466,0,3.57043,158.925,8.61741,1.86541,78.2723,78.2723,78.2723,81.6758,70.9567,10.7191,106.22,0
22467,0,3.19329,157.336,8.62446,1.6641,91.2489,91.2489,91.2489,83.5904,70.977,12.6134,106.22,0
22468,0,3.50055,131.335,8.63517,1.9845,74.4227,74.4227,74.4227,81.7569,70.9804,10.7764,106.22,0
22469,0,3.13125,108.893,8.64417,1.67596,67.2868,67.2868,67.2868,78.8629,70.9767,7.88612,106.22,0
22470,0,3.81556,77.8519,8.66103,1.88846,61.0039,61.0039,61.0039,75.2911,70.9668,4.32429,106.22,0
22471,0,2.25335,233.188,8.6802,1.78976,117.134,117.134,100,80.2328,70.9958,9.23704,106.22,0
22472,0,3.97005,175.4,8.6843,1.81023,138.679,138.679,100,84.1863,71.0248,13.1615,106.22,0
22473,0,3.83692,233.299,8.72041,1.69123,195.49,195.49,100,87.349,71.0538,16.2952,106.22,0
22474,0,2.93856,128.954,8.7459,1.6481,80.8851,80.8851,80.8851,86.0562,71.0636,14.9926,106.22,0
22475,0,3.4013,128.451,8.7853,1.88099,78.7229,78.7229,78.7229,84.5896,71.0713,13.5183,106.22,0
22476,0,3.85844,165.609,8.8035,1.57238,97.613,97.613,97.613,87.1943,71.0978,16.0964,106.22,0
22477,0,3.6931,163.657,8.82897,1.84681,96.2645,96.2645,96.2645,89.0083,71.123,17.8853,106.22,0
22478,0,3.10083,184.089,8.86974,1.82902,87.7377,87.7377,87.7377,88.7542,71.1396,17.6146,106.22,0
22479,0,1.99757,192.769,8.89127,1.62923,97.9052,97.9052,97.9052,90.5844,71.1664,19.418,106.22,0
22480,0,3.75581,165.698,8.91354,1.50389,98.1095,98.1095,98.1095,92.0894,71.1933,20.8961,106.22,0
22481,0,3.72359,193.682,8.93656,1.82609,101.245,101.245,100,93.6715,71.2221,22.4494,106.22,0
22482,0,3.98353,89.8118,8.9684,1.55286,75.6856,75.6856,75.6856,90.0743,71.2266,18.8478,106.22,0
22483,0,3.68668,168.917,8.97656,1.87394,85.7693,85.7693,85.7693,89.2133,71.2411,17.9722,106.22,0
22484,0,3.71854,200.284,9.03593,1.77745,92.3141,92.3141,92.3141,89.8335,71.2622,18.5713,106.22,0
22485,0,3.98924,176.015,9.07159,1.56543,108.506,108.506,100,91.8668,71.2909,20.5759,106.22,0
22486,0,3.59983,78.9249,9.08989,1.92541,65.2843,65.2843,65.2843,86.5503,71.2849,15.2654,106.22,0
22487,0,3.68517,88.9509,9.1274,1.5701,86.4021,86.4021,86.4021,86.5207,71.3,15.2206,106.22,0
22488,0,3.71897,129.465,9.15633,1.89638,82.8764,82.8764,82.8764,85.7918,71.3116,14.4802,106.22,0
22489,0,3.87184,79.9938,9.2162,1.52709,90.8214,90.8214,90.8214,86.7977,71.3311,15.4666,106.22,0
22490,0,3.60358,131.059,9.25758,1.93698,67.7782,67.7782,67.7782,82.9938,71.3276,11.6662,106.22,0
22491,0,3.11315,116.263,9.3001,1.66643,82.6902,82.6902,82.6902,82.9331,71.3389,11.5942,106.22,0
22492,0,2.03682,162.508,9.32179,1.81212,110.382,110.382,100,86.3465,71.3676,14.9789,106.22,0
22493,0,3.49543,62.6984,9.37723,1.71382,71.4484,71.4484,71.4484,83.3669,71.3677,11.9992,106.22,0
22494,0,3.35167,124.759,9.44601,1.98149,64.3196,64.3196,64.3196,79.5574,71.3606,8.19678,106.22,0
22495,0,3.59361,77.8217,9.46947,1.7674,62.3708,62.3708,62.3708,76.1201,71.3516,4.76845,106.22,0
22496,0,2.9514,156.738,9.51718,1.88847,72.9477,72.9477,72.9477,75.4856,71.3532,4.13237,106.22,0
22497,0,3.13394,149.893,9.55365,2.04752,66.7382,66.7382,66.7382,73.7361,71.3486,2.3875,106.22,0
22498,0,3.90758,166.973,9.56593,1.76212,106.781,106.781,100,78.9889,71.3773,7.61163,106.22,0
22499,0,3.80585,170.721,9.62829,1.83481,88.0131,88.0131,88.0131,80.7937,71.3939,9.39983,106.22,0
22500,0,3.14622,83.0731,9.65366,2.07526,69.289,69.289,69.289,78.4928,71.3918,7.10099,106.22,0
22501,0,3.35524,138.4,9.69219,1.86582,70.1526,70.1526,70.1526,76.8248,71.3906,5.43419,106.22,0
22502,0,3.89204,97.0078,9.71818,1.72109,68.9584,68.9584,68.9584,75.2515,71.3881,3.86335,106.22,0
22503,0,2.90398,97.9805,9.7444,1.87736,61.9923,61.9923,61.9923,72.5997,71.3787,1.22091,106.22,0
22504,0,3.18378,67.4377,9.79756,2.03623,50.1406,50.1406,50.1406,68.1078,71.3575,3.24967,106.22,0
22505,0,1.94672,202.927,9.8653,1.86668,97.2107,97.2107,97.2107,73.9284,71.3834,2.54505,106.22,0
22506,0,2.77657,139.567,9.93445,1.89386,110.651,110.651,100,79.1427,71.412,7.73076,106.22,0
22507,0,3.74325,85.0468,10.005,2.11954,88.8197,88.8197,88.8197,81.0781,71.4294,9.64875,106.22,0
22508,0,3.66304,79.4642,10.0768,1.79484,74.9475,74.9475,74.9475,79.852,71.4329,8.41911,106.22,0
22509,0,2.91871,102.516,10.1206,1.99908,54.0446,54.0446,54.0446,74.6905,71.4155,3.27502,106.22,0
22510,0,3.29191,77.8003,10.1945,1.79311,56.3924,56.3924,56.3924,71.0309,71.4005,0.369572,106.22,0
22511,0,3.17297,153.483,10.2545,2.08448,81.1569,81.1569,81.1569,73.0561,71.4102,1.64587,106.22,0
22512,0,2.23007,177.313,10.3,1.96634,72.4405,72.4405,72.4405,72.933,71.4113,1.52172,106.22,0
22513,0,1.8531,154.877,10.3459,1.96586,75.4718,75.4718,75.4718,73.4408,71.4153,2.02542,106.22,0
22514,0,3.19998,153.689,10.3923,2.07118,72.1556,72.1556,72.1556,73.1837,71.4161,1.76765,106.22,0
22515,0,3.92257,147.812,10.4704,1.76714,98.2112,98.2112,98.2112,78.1892,71.4429,6.74635,106.22,0
22516,0,1.82135,67.3724,10.5179,1.99949,56.0431,56.0431,56.0431,73.76,71.4275,2.33252,106.22,0
22517,0,3.52583,138.752,10.5817,2.05587,97.9381,97.9381,97.9381,78.5956,71.454,7.14164,106.22,0
22518,0,2.40775,186.017,10.6301,1.8326,131.844,131.844,100,82.8765,71.4825,11.394,106.22,0
22519,0,2.78497,136.791,10.6625,1.93455,54.421,54.421,54.421,77.1854,71.4655,5.71994,106.22,0
22520,0,3.93983,190.521,10.7608,2.06238,111.774,111.774,100,81.7483,71.494,10.2543,106.22,0
22521,0,2.31578,159.723,10.8604,1.92895,67.4468,67.4468,67.4468,78.888,71.4899,7.39806,106.22,0
22522,0,3.81232,105.953,10.9445,1.76555,85.124,85.124,85.124,80.1352,71.5036,8.63161,106.22,0
22523,0,3.2037,169.069,11.0467,1.88588,65.4381,65.4381,65.4381,77.1958,71.4975,5.69825,106.22,0
22524,0,3.77354,161.247,11.0982,1.84581,72.8578,72.8578,72.8578,76.3282,71.4989,4.82929,106.22,0
22525,0,3.81953,130.246,11.2022,1.79162,49.8456,49.8456,49.8456,71.0316,71.4772,0.445579,106.22,0
22526,0,3.60689,54.9981,11.2898,2.22527,41.5113,41.5113,41.5113,65.1276,71.4473,6.31968,106.22,0
22527,0,3.3642,169.975,11.3604,1.76909,89.3657,89.3657,89.3657,69.9752,71.4652,1.48998,106.22,0
22528,0,1.9126,167.776,11.4137,1.99874,55.0613,55.0613,55.0613,66.9924,71.4488,4.45636,106.22,0
22529,0,3.88081,201.302,11.4493,2.04987,99.2458,99.2458,99.2458,73.4431,71.4766,1.96651,106.22,0
22530,0,3.6454,68.6085,11.5031,1.78209,52.1886,52.1886,52.1886,69.1922,71.4573,2.26509,106.22,0
22531,0,2.07709,177.905,11.5932,2.06641,83.0769,83.0769,83.0769,71.9691,71.4689,0.500241,106.22,0
22532,0,3.48998,174.738,11.6476,2.18988,71.3659,71.3659,71.3659,71.8485,71.4688,0.379689,106.22,0
22533,0,3.56291,61.7609,11.7023,1.81693,43.2324,43.2324,43.2324,66.1253,71.4406,5.31529,106.22,0
22534,0,3.58213,116.658,11.7388,2.09069,53.8322,53.8322,53.8322,63.6667,71.423,7.7563,106.22,0
22535,0,2.8238,113.102,11.8307,1.8819,45.061,45.061,45.061,59.9455,71.3966,11.4511,106.22,0
22536,0,3.87289,91.923,11.9047,2.09213,45.0847,45.0847,45.0847,56.9734,71.3703,14.3969,106.22,0
22537,0,1.86292,114.014,12.0163,1.8751,77.8832,77.8832,77.8832,61.1553,71.3768,10.2215,106.22,0
22538,0,4.01212,79.9187,12.11,1.79156,38.1578,38.1578,38.1578,56.5558,71.3436,14.7878,106.22,0
22539,0,3.69196,82.9889,12.2042,2.15009,49.3514,49.3514,49.3514,55.1149,71.3216,16.2066,106.22,0
22540,0,1.93409,157.012,12.2421,1.83179,88.1515,88.1515,88.1515,61.7223,71.3384,9.61615,106.22,0
22541,0,3.98289,46.2166,12.3561,2.12426,63.5799,63.5799,63.5799,62.0938,71.3307,9.23686,106.22,0
22542,0,3.54689,167.649,12.4516,1.9385,108.127,108.127,100,69.675,71.3593,1.68429,106.22,0
22543,0,3.5291,67.6675,12.5092,1.8729,50.115,50.115,50.115,65.763,71.3381,5.57506,106.22,0
22544,0,3.39726,163.432,12.5669,2.23184,62.9884,62.9884,62.9884,65.2081,71.3297,6.12163,106.22,0
22545,0,3.65558,144.934,12.6828,1.74734,51.0976,51.0976,51.0976,62.386,71.3095,8.92351,106.22,0
22546,0,3.78971,160.593,12.7604,2.16131,60.8991,60.8991,60.8991,62.0886,71.2991,9.21048,106.22,0
22547,0,3.78971,173.967,12.7993,2.16131,68.4239,68.4239,68.4239,63.3557,71.2962,7.94054,106.22,0
22548,0,3.65659,46.2749,12.8382,1.76222,43.1984,43.1984,43.1984,59.3242,71.2681,11.9439,106.22,0
22549,0,3.38983,48.7914,12.8773,2.08669,34.3083,34.3083,34.3083,54.321,71.2312,16.9101,106.22,0
22550,0,4.06748,189.053,12.9555,2.01535,107.024,107.024,100,63.4568,71.2599,7.8031,106.22,0
22551,0,2.52581,160.035,13.0339,1.97522,56.0501,56.0501,56.0501,61.9755,71.2447,9.26923,106.22,0
22552,0,3.4485,127.518,13.1323,1.74652,71.2453,71.2453,71.2453,63.8295,71.2447,7.41526,106.22,0
22553,0,3.17929,55.8071,13.231,2.04051,43.1738,43.1738,43.1738,59.6983,71.2166,11.5183,106.22,0
22554,0,2.44816,92.525,13.33,1.82327,53.5498,53.5498,53.5498,58.4686,71.199,12.7304,106.22,0
22555,0,2.95359,92.0493,13.3499,1.97516,64.8979,64.8979,64.8979,59.7545,71.1927,11.4382,106.22,0
22556,0,3.69866,103.938,13.4691,1.73604,54.7535,54.7535,54.7535,58.7543,71.1762,12.422,106.22,0
22557,0,3.60857,63.934,13.5688,2.05856,42.2339,42.2339,42.2339,55.4502,71.1473,15.6971,106.22,0
22558,0,4.08526,129.266,13.6487,1.68755,75.3572,75.3572,75.3572,59.4316,71.1515,11.7199,106.22,0
22559,0,1.94851,175.651,13.7087,1.89346,92.0189,92.0189,92.0189,65.949,71.1724,5.22333,106.22,0
22560,0,4.04289,133.091,13.7488,2.04693,57.8764,57.8764,57.8764,64.3345,71.1591,6.82457,106.22,0
22561,0,3.41005,121.696,13.809,1.58866,77.0258,77.0258,77.0258,66.8728,71.1649,4.29217,106.22,0
22562,0,2.94412,64.5487,13.8692,1.86744,44.6844,44.6844,44.6844,62.4351,71.1385,8.70336,106.22,0
22563,0,2.43106,225.371,13.9295,1.84653,127.737,127.737,100,69.9481,71.1673,1.21924,106.22,0
22564,0,4.36809,154.565,13.9698,1.64796,122.897,122.897,100,75.9585,71.1962,4.76231,106.22,0
22565,0,3.46666,72.6669,14.0705,2.00026,69.8125,69.8125,69.8125,74.7293,71.1948,3.5345,106.22,0
22566,0,2.92343,198.531,14.131,1.89235,133.123,133.123,100,79.7834,71.2236,8.55984,106.22,0
22567,0,2.92922,138.965,14.232,1.78873,50.9931,50.9931,50.9931,74.0253,71.2033,2.822,106.22,0
22568,0,3.61489,159.062,14.3129,1.54783,94.3093,94.3093,94.3093,78.0821,71.2265,6.85569,106.22,0
22569,0,3.78981,125.928,14.4345,1.90361,83.6545,83.6545,83.6545,79.1966,71.2389,7.95773,106.22,0
22570,0,3.24433,89.995,14.5359,1.79058,43.2195,43.2195,43.2195,72.0012,71.2109,0.790328,106.22,0
22571,0,2.33534,87.0289,14.5967,1.77609,54.2863,54.2863,54.2863,68.4582,71.1939,2.73572,106.22,0
22572,0,3.3884,82.1762,14.6983,1.80179,51.4812,51.4812,51.4812,65.0628,71.1742,6.1114,106.22,0
22573,0,3.49942,77.3973,14.7593,1.6388,52.0587,52.0587,52.0587,62.462,71.1551,8.69311,106.22,0
22574,0,3.32952,74.223,14.8609,1.75093,49.3417,49.3417,49.3417,59.8379,71.1333,11.2954,106.22,0
22575,0,2.26944,91.8441,14.8813,1.88106,59.4339,59.4339,59.4339,59.7571,71.1216,11.3645,106.22,0
22576,0,3.27909,147.395,14.9423,1.61901,75.4219,75.4219,75.4219,62.8901,71.1259,8.23582,106.22,0
22577,0,2.61207,176.703,15.0441,1.67194,74.8271,74.8271,74.8271,65.2775,71.1296,5.85212,106.22,0
22578,0,3.21757,115.461,15.0441,1.7934,83.9382,83.9382,83.9382,69.0096,71.1424,2.13278,106.22,0
22579,0,2.99572,196.068,15.1459,1.53891,84.2432,84.2432,84.2432,72.0563,71.1555,0.900831,106.22,0
22580,0,3.62119,197.824,15.2274,1.79796,104.685,104.685,100,77.6451,71.1844,6.46072,106.22,0
22581,0,3.52194,112.416,15.2885,1.92251,83.1245,83.1245,83.1245,78.741,71.1963,7.54466,106.22,0
22582,0,3.24943,222.623,15.37,1.56997,99.6668,99.6668,99.6668,82.9261,71.2248,11.7014,106.22,0
22583,0,2.96569,175.077,15.4515,1.66514,81.0128,81.0128,81.0128,82.5434,71.2345,11.3089,106.22,0
22584,0,4.60597,136.57,15.5737,1.46448,118.31,118.31,100,86.0348,71.2633,14.7714,106.22,0
22585,0,2.83592,153.021,15.6959,1.74535,65.515,65.515,65.515,81.9308,71.2576,10.6732,106.22,0
